SubscriberID,EventType,Timestamp,Location,DeviceID,FraudType
SUB-557764,Recharge,2023-11-25 02:38:50,Loc-881,DEV-5427,None
SUB-935460,Deactivation,2023-06-19 01:34:29,Loc-810,DEV-3031,None
SUB-469417,Deactivation,2023-04-20 16:17:51,Loc-258,DEV-6333,SIM Swap
SUB-458074,ServiceChange,2023-02-03 12:29:53,Loc-670,DEV-4235,None
SUB-956954,ServiceChange,2023-10-07 13:41:51,Loc-256,DEV-2446,None
SUB-659271,Recharge,2023-02-17 17:20:02,Loc-983,DEV-6899,SIM Swap
SUB-175910,Activation,2023-08-12 13:20:56,Loc-783,DEV-6760,SIM Swap
SUB-238961,Recharge,2023-10-28 02:22:52,Loc-244,DEV-8884,SIM Swap
SUB-106950,Recharge,2023-06-06 02:34:04,Loc-654,DEV-9246,None
SUB-635354,Recharge,2023-09-09 08:37:45,Loc-997,DEV-9611,None
SUB-830987,Activation,2023-06-20 08:03:53,Loc-260,DEV-8713,None
SUB-258646,ServiceChange,2023-03-15 01:39:37,Loc-310,DEV-6027,None
SUB-825893,Deactivation,2023-09-12 23:43:26,Loc-733,DEV-4471,SIM Swap
SUB-655218,Activation,2023-10-12 18:52:50,Loc-901,DEV-5067,None
SUB-526465,ServiceChange,2023-03-03 11:59:50,Loc-562,DEV-5054,None
SUB-262163,ServiceChange,2023-02-18 16:34:20,Loc-559,DEV-8326,SIM Swap
SUB-560289,Recharge,2023-06-18 17:03:46,Loc-729,DEV-6500,None
SUB-708838,Recharge,2023-10-24 01:18:10,Loc-494,DEV-9805,SIM Swap
SUB-771261,ServiceChange,2023-10-20 06:23:48,Loc-401,DEV-3474,SIM Swap
SUB-381528,SIMSwap,2023-08-26 02:58:12,Loc-298,DEV-2194,None
SUB-537341,ServiceChange,2023-05-15 14:20:28,Loc-752,DEV-9108,None
SUB-969535,ServiceChange,2023-06-08 18:56:24,Loc-616,DEV-5270,None
SUB-820104,Recharge,2023-03-31 06:54:52,Loc-514,DEV-7925,SIM Swap
SUB-777555,SIMSwap,2023-03-23 06:14:00,Loc-881,DEV-4059,None
SUB-300686,Activation,2023-06-04 02:44:48,Loc-226,DEV-4381,None
SUB-607157,ServiceChange,2023-08-20 19:15:33,Loc-115,DEV-6595,None
SUB-417096,Activation,2023-12-22 09:42:49,Loc-312,DEV-9749,None
SUB-298612,Deactivation,2023-02-09 12:55:46,Loc-769,DEV-6224,None
SUB-636966,Activation,2023-02-10 22:24:03,Loc-507,DEV-7599,SIM Swap
SUB-666808,Activation,2023-03-03 04:11:15,Loc-355,DEV-7936,None
SUB-663867,Activation,2023-12-04 09:00:40,Loc-222,DEV-4638,SIM Swap
SUB-303368,Activation,2023-02-12 20:31:26,Loc-462,DEV-5522,None
SUB-690733,ServiceChange,2023-07-31 08:06:05,Loc-196,DEV-6889,SIM Swap
SUB-358023,Recharge,2023-11-11 05:32:28,Loc-188,DEV-6202,None
SUB-122532,ServiceChange,2023-10-28 22:35:31,Loc-536,DEV-1201,SIM Swap
SUB-987128,Deactivation,2023-04-02 12:42:05,Loc-832,DEV-7226,SIM Swap
SUB-162499,Recharge,2023-06-04 05:58:04,Loc-138,DEV-3312,SIM Swap
SUB-784742,Deactivation,2023-11-11 11:18:56,Loc-246,DEV-6094,SIM Swap
SUB-679018,SIMSwap,2023-02-21 04:43:16,Loc-248,DEV-6519,None
SUB-769335,SIMSwap,2023-09-28 10:05:09,Loc-249,DEV-7983,None
SUB-930550,Deactivation,2023-05-12 00:20:14,Loc-144,DEV-7812,None
SUB-168220,Activation,2023-07-25 14:03:01,Loc-396,DEV-1543,None
SUB-438772,ServiceChange,2023-11-24 21:55:49,Loc-728,DEV-9133,None
SUB-513855,Deactivation,2023-10-03 09:15:40,Loc-729,DEV-9576,None
SUB-138975,SIMSwap,2023-08-26 14:15:56,Loc-589,DEV-6796,None
SUB-543182,SIMSwap,2023-06-03 15:49:16,Loc-528,DEV-7130,None
SUB-659309,Deactivation,2023-06-12 15:00:42,Loc-665,DEV-2522,SIM Swap
SUB-684217,Deactivation,2023-02-14 03:51:36,Loc-397,DEV-1687,SIM Swap
SUB-337015,ServiceChange,2023-03-18 02:31:25,Loc-155,DEV-9609,SIM Swap
SUB-186777,Recharge,2023-10-20 23:46:42,Loc-302,DEV-1293,None
SUB-749195,Activation,2023-08-23 02:14:28,Loc-258,DEV-1428,None
SUB-457867,ServiceChange,2023-03-10 18:31:38,Loc-507,DEV-1648,SIM Swap
SUB-107625,Deactivation,2023-09-11 04:49:02,Loc-391,DEV-9068,SIM Swap
SUB-638617,Recharge,2023-12-13 17:36:58,Loc-768,DEV-8354,None
SUB-166176,Deactivation,2023-03-07 08:05:38,Loc-572,DEV-4742,None
SUB-446213,Deactivation,2023-03-01 07:02:40,Loc-710,DEV-4394,None
SUB-241750,SIMSwap,2023-06-26 03:03:20,Loc-786,DEV-3861,SIM Swap
SUB-368353,Activation,2023-02-13 13:09:39,Loc-403,DEV-5076,SIM Swap
SUB-613071,Recharge,2023-04-24 06:17:30,Loc-340,DEV-2397,SIM Swap
SUB-925660,Recharge,2023-05-21 04:50:03,Loc-714,DEV-5395,SIM Swap
SUB-672604,Activation,2023-01-23 07:17:28,Loc-586,DEV-3845,SIM Swap
SUB-890124,ServiceChange,2023-03-26 03:39:06,Loc-509,DEV-7735,None
SUB-601262,Recharge,2023-05-20 14:33:26,Loc-753,DEV-6988,None
SUB-393750,Recharge,2023-07-31 07:53:17,Loc-349,DEV-9841,SIM Swap
SUB-478399,Activation,2023-01-06 06:51:48,Loc-995,DEV-9188,SIM Swap
SUB-132871,SIMSwap,2023-08-14 15:50:44,Loc-155,DEV-4084,None
SUB-565358,Deactivation,2023-02-06 21:22:09,Loc-745,DEV-2274,None
SUB-903088,Recharge,2023-08-17 04:27:29,Loc-823,DEV-9197,None
SUB-396487,Deactivation,2023-03-23 08:28:28,Loc-342,DEV-2802,SIM Swap
SUB-806037,ServiceChange,2023-08-14 12:23:26,Loc-530,DEV-5335,None
SUB-221143,Activation,2023-02-02 09:18:28,Loc-419,DEV-7647,None
SUB-195037,SIMSwap,2023-09-20 23:45:27,Loc-304,DEV-4420,SIM Swap
SUB-294607,Activation,2023-11-26 19:11:13,Loc-545,DEV-3725,None
SUB-948772,ServiceChange,2023-01-22 04:31:21,Loc-803,DEV-4392,None
SUB-506573,Recharge,2023-02-20 15:54:32,Loc-878,DEV-7329,SIM Swap
SUB-978580,Deactivation,2023-03-31 18:02:02,Loc-219,DEV-7211,None
SUB-407059,Activation,2023-12-18 03:11:11,Loc-662,DEV-3558,None
SUB-210523,Activation,2023-01-25 18:43:14,Loc-586,DEV-2404,SIM Swap
SUB-226957,SIMSwap,2023-11-05 08:09:08,Loc-696,DEV-5834,SIM Swap
SUB-587703,Recharge,2023-01-18 22:37:34,Loc-442,DEV-2804,SIM Swap
SUB-130242,SIMSwap,2023-01-29 14:01:39,Loc-712,DEV-1190,None
SUB-982382,Recharge,2023-06-10 10:05:08,Loc-889,DEV-8224,None
SUB-768663,Recharge,2023-03-03 02:07:15,Loc-921,DEV-7835,None
SUB-482522,SIMSwap,2023-05-24 08:04:38,Loc-189,DEV-8730,SIM Swap
SUB-350222,Recharge,2023-03-12 17:28:19,Loc-370,DEV-2792,None
SUB-783839,Activation,2023-02-28 06:46:33,Loc-821,DEV-4042,SIM Swap
SUB-602201,Activation,2023-01-22 02:19:19,Loc-506,DEV-7786,SIM Swap
SUB-878558,ServiceChange,2023-01-09 10:16:41,Loc-272,DEV-5830,None
SUB-302657,Recharge,2023-12-10 03:56:33,Loc-556,DEV-8213,SIM Swap
SUB-401516,Activation,2023-09-15 23:39:21,Loc-408,DEV-1718,SIM Swap
SUB-593689,Activation,2023-07-13 13:11:53,Loc-445,DEV-4139,None
SUB-234747,ServiceChange,2023-12-02 10:40:12,Loc-798,DEV-9080,SIM Swap
SUB-271142,ServiceChange,2023-02-17 09:19:47,Loc-423,DEV-9633,SIM Swap
SUB-648026,SIMSwap,2023-10-01 01:44:45,Loc-964,DEV-9586,None
SUB-520525,SIMSwap,2023-12-01 17:10:50,Loc-355,DEV-2616,SIM Swap
SUB-211033,Recharge,2023-12-03 05:33:14,Loc-216,DEV-2533,None
SUB-370593,Deactivation,2023-10-08 21:49:12,Loc-369,DEV-2900,None
SUB-406983,SIMSwap,2023-05-02 01:45:26,Loc-473,DEV-6002,SIM Swap
SUB-560954,Deactivation,2023-01-29 21:06:49,Loc-788,DEV-4340,SIM Swap
SUB-177966,ServiceChange,2023-12-14 20:32:42,Loc-961,DEV-5320,None
SUB-701216,Activation,2023-09-23 00:21:55,Loc-519,DEV-7591,SIM Swap
SUB-425336,Recharge,2023-09-12 05:49:05,Loc-154,DEV-9892,SIM Swap
SUB-598688,Activation,2023-03-16 14:05:37,Loc-360,DEV-1121,None
SUB-781080,Activation,2023-12-29 09:29:27,Loc-604,DEV-7607,None
SUB-583924,Activation,2023-05-31 06:39:31,Loc-206,DEV-4379,None
SUB-218861,Activation,2023-09-19 00:27:20,Loc-228,DEV-8404,None
SUB-658112,Deactivation,2023-11-29 20:36:50,Loc-192,DEV-9558,None
SUB-577182,Deactivation,2023-01-12 12:01:02,Loc-350,DEV-6208,SIM Swap
SUB-715651,ServiceChange,2023-05-19 21:35:46,Loc-958,DEV-7912,SIM Swap
SUB-112808,Activation,2023-01-25 17:16:24,Loc-683,DEV-2045,SIM Swap
SUB-404893,Deactivation,2023-10-31 08:48:44,Loc-508,DEV-1937,SIM Swap
SUB-679815,Deactivation,2023-11-27 19:21:19,Loc-397,DEV-2230,None
SUB-541603,Recharge,2023-03-21 21:57:54,Loc-377,DEV-3826,SIM Swap
SUB-792891,Activation,2023-11-21 18:05:49,Loc-225,DEV-5152,SIM Swap
SUB-432507,Recharge,2023-09-13 21:11:25,Loc-505,DEV-8151,None
SUB-388096,SIMSwap,2023-02-26 15:28:13,Loc-229,DEV-4749,None
SUB-775514,ServiceChange,2023-12-14 09:51:50,Loc-400,DEV-3069,None
SUB-935289,Activation,2023-06-14 04:07:18,Loc-623,DEV-5287,SIM Swap
SUB-157476,Deactivation,2023-07-21 08:57:04,Loc-926,DEV-6696,None
SUB-758415,Recharge,2023-08-27 05:07:51,Loc-252,DEV-4900,SIM Swap
SUB-822935,ServiceChange,2023-06-01 19:32:59,Loc-426,DEV-3406,None
SUB-986572,ServiceChange,2023-04-22 07:31:55,Loc-534,DEV-5212,SIM Swap
SUB-297472,Deactivation,2023-02-08 06:32:53,Loc-543,DEV-5429,SIM Swap
SUB-110013,ServiceChange,2023-01-14 02:24:42,Loc-897,DEV-6301,SIM Swap
SUB-208422,Activation,2023-09-26 08:52:09,Loc-318,DEV-8795,None
SUB-334635,Recharge,2023-09-06 20:23:05,Loc-535,DEV-4966,None
SUB-893682,Activation,2023-07-12 18:28:10,Loc-656,DEV-1745,SIM Swap
SUB-661542,ServiceChange,2023-08-12 22:19:33,Loc-955,DEV-6263,SIM Swap
SUB-884011,ServiceChange,2023-01-21 18:46:39,Loc-214,DEV-9632,None
SUB-114355,Recharge,2023-02-11 08:26:40,Loc-812,DEV-6287,SIM Swap
SUB-769752,Recharge,2023-07-09 16:43:07,Loc-413,DEV-9164,None
SUB-349684,Recharge,2023-09-30 16:22:00,Loc-328,DEV-7080,SIM Swap
SUB-360685,ServiceChange,2023-10-22 18:55:08,Loc-717,DEV-8828,None
SUB-198334,ServiceChange,2023-07-14 22:38:06,Loc-890,DEV-6902,None
SUB-976715,Recharge,2023-11-21 22:27:05,Loc-347,DEV-2253,SIM Swap
SUB-935734,Recharge,2023-01-19 22:40:32,Loc-360,DEV-1067,None
SUB-596782,Activation,2023-02-02 01:56:50,Loc-865,DEV-2893,SIM Swap
SUB-751562,ServiceChange,2023-08-05 07:41:55,Loc-686,DEV-8334,SIM Swap
SUB-775559,Activation,2023-10-14 12:20:35,Loc-735,DEV-6873,None
SUB-692088,Activation,2023-05-08 04:59:24,Loc-841,DEV-6804,None
SUB-728058,Recharge,2023-07-07 14:44:58,Loc-684,DEV-3509,None
SUB-656413,Recharge,2023-06-23 13:31:37,Loc-847,DEV-3511,SIM Swap
SUB-517564,SIMSwap,2023-01-20 06:33:35,Loc-506,DEV-4366,None
SUB-402010,Activation,2023-06-15 10:48:04,Loc-750,DEV-2554,None
SUB-725818,Recharge,2023-12-01 16:53:27,Loc-375,DEV-1577,SIM Swap
SUB-286124,ServiceChange,2023-07-19 03:38:18,Loc-761,DEV-1424,None
SUB-512879,SIMSwap,2023-11-07 07:46:24,Loc-306,DEV-2458,None
SUB-257383,Activation,2023-06-28 18:46:20,Loc-696,DEV-6443,None
SUB-681341,Deactivation,2023-10-30 08:12:35,Loc-945,DEV-3624,None
SUB-353143,Activation,2023-03-13 23:50:19,Loc-437,DEV-7392,SIM Swap
SUB-622577,Deactivation,2023-05-15 10:58:09,Loc-102,DEV-4509,SIM Swap
SUB-893424,ServiceChange,2023-02-17 21:06:44,Loc-534,DEV-3864,SIM Swap
SUB-833273,Activation,2023-04-12 10:36:47,Loc-194,DEV-4104,SIM Swap
SUB-929588,Deactivation,2023-07-12 22:33:31,Loc-768,DEV-9102,None
SUB-250967,Deactivation,2023-05-03 13:07:25,Loc-766,DEV-9059,None
SUB-833518,ServiceChange,2023-12-02 02:58:37,Loc-360,DEV-3947,None
SUB-809082,Recharge,2023-10-08 13:31:45,Loc-254,DEV-1194,SIM Swap
SUB-294128,Activation,2023-06-20 14:27:07,Loc-708,DEV-4906,SIM Swap
SUB-373577,Activation,2023-05-24 13:04:12,Loc-765,DEV-9326,SIM Swap
SUB-168687,SIMSwap,2023-10-03 07:30:42,Loc-731,DEV-5710,None
SUB-459010,Activation,2023-11-30 18:27:59,Loc-778,DEV-6395,None
SUB-795299,Recharge,2023-03-29 20:34:11,Loc-990,DEV-1035,SIM Swap
SUB-476327,SIMSwap,2023-07-10 22:56:33,Loc-606,DEV-4665,SIM Swap
SUB-409731,Deactivation,2023-07-09 17:44:29,Loc-315,DEV-8542,SIM Swap
SUB-575876,Deactivation,2023-03-28 10:06:07,Loc-633,DEV-2630,SIM Swap
SUB-814096,Activation,2023-02-19 13:52:27,Loc-696,DEV-3434,None
SUB-350980,Recharge,2023-02-10 06:15:46,Loc-204,DEV-2206,None
SUB-787449,Deactivation,2023-01-20 16:47:24,Loc-209,DEV-1481,SIM Swap
SUB-444114,Deactivation,2023-05-25 20:11:56,Loc-883,DEV-1726,None
SUB-372770,ServiceChange,2023-08-12 23:54:23,Loc-385,DEV-9606,SIM Swap
SUB-846026,Activation,2023-03-08 05:27:38,Loc-316,DEV-3284,None
SUB-290169,Deactivation,2023-11-29 11:26:59,Loc-274,DEV-1546,SIM Swap
SUB-923501,Deactivation,2023-07-23 09:26:53,Loc-870,DEV-6271,SIM Swap
SUB-162111,SIMSwap,2023-04-29 05:16:25,Loc-312,DEV-2717,None
SUB-603356,Activation,2023-07-24 14:03:13,Loc-461,DEV-8202,None
SUB-603028,SIMSwap,2023-03-07 19:26:39,Loc-226,DEV-4689,None
SUB-544859,SIMSwap,2023-03-14 03:48:58,Loc-243,DEV-7156,None
SUB-640923,Activation,2023-08-28 17:22:55,Loc-929,DEV-4426,SIM Swap
SUB-170890,Recharge,2023-02-11 10:36:15,Loc-739,DEV-4799,None
SUB-570956,SIMSwap,2023-04-28 03:04:46,Loc-376,DEV-9920,None
SUB-666558,Activation,2023-03-18 15:21:49,Loc-554,DEV-5559,SIM Swap
SUB-876396,Deactivation,2023-07-31 03:55:41,Loc-226,DEV-2568,None
SUB-931490,Deactivation,2023-06-22 23:18:39,Loc-162,DEV-5099,SIM Swap
SUB-514909,Deactivation,2023-04-29 21:58:53,Loc-962,DEV-7000,SIM Swap
SUB-423576,Activation,2023-06-20 17:34:00,Loc-976,DEV-8999,None
SUB-116268,Recharge,2023-12-21 20:58:17,Loc-338,DEV-6833,SIM Swap
SUB-781586,SIMSwap,2023-07-21 11:25:16,Loc-233,DEV-4349,SIM Swap
SUB-678572,Activation,2023-09-17 02:09:32,Loc-227,DEV-9375,None
SUB-800186,SIMSwap,2023-11-12 00:14:21,Loc-283,DEV-4806,SIM Swap
SUB-160774,Deactivation,2023-10-11 04:15:49,Loc-647,DEV-5592,SIM Swap
SUB-604621,SIMSwap,2023-08-03 21:26:33,Loc-882,DEV-3719,SIM Swap
SUB-640483,ServiceChange,2023-10-13 23:00:36,Loc-462,DEV-4591,SIM Swap
SUB-173558,Recharge,2023-06-15 12:10:45,Loc-888,DEV-5829,None
SUB-436726,Deactivation,2023-03-26 00:39:59,Loc-861,DEV-1545,SIM Swap
SUB-909296,Activation,2023-05-29 02:12:44,Loc-520,DEV-7817,SIM Swap
SUB-163809,ServiceChange,2023-03-24 18:50:10,Loc-883,DEV-4816,None
SUB-204720,SIMSwap,2023-11-03 07:50:31,Loc-170,DEV-8057,None
SUB-209421,SIMSwap,2023-05-10 02:05:34,Loc-445,DEV-4608,None
SUB-723871,Deactivation,2023-07-10 07:49:30,Loc-310,DEV-2869,None
SUB-368051,Activation,2023-03-31 11:09:53,Loc-599,DEV-9075,None
SUB-589173,Activation,2023-10-28 13:48:08,Loc-320,DEV-8956,None
SUB-128816,ServiceChange,2023-02-07 20:58:36,Loc-930,DEV-9822,None
SUB-153314,Activation,2023-04-22 09:07:47,Loc-479,DEV-9476,None
SUB-147273,ServiceChange,2023-02-25 21:03:46,Loc-925,DEV-2581,SIM Swap
SUB-291377,Recharge,2023-06-24 06:48:04,Loc-809,DEV-5891,None
SUB-413056,ServiceChange,2023-08-06 01:08:39,Loc-376,DEV-8834,None
SUB-254592,Recharge,2023-12-08 09:36:08,Loc-908,DEV-6263,None
SUB-905066,ServiceChange,2023-05-08 13:36:36,Loc-954,DEV-3202,None
SUB-451575,Deactivation,2023-05-30 08:38:18,Loc-926,DEV-8227,None
SUB-235670,Activation,2023-11-13 07:10:37,Loc-561,DEV-3603,None
SUB-751583,Recharge,2023-07-05 03:02:05,Loc-661,DEV-1371,None
SUB-429018,Recharge,2023-01-05 08:08:59,Loc-650,DEV-2617,SIM Swap
SUB-665818,Recharge,2023-04-18 20:09:32,Loc-429,DEV-8134,SIM Swap
SUB-838243,ServiceChange,2023-10-16 23:40:32,Loc-813,DEV-9824,None
SUB-964416,ServiceChange,2023-04-13 08:22:12,Loc-401,DEV-4038,None
SUB-429875,Recharge,2023-01-22 13:35:39,Loc-751,DEV-6923,None
SUB-487872,Recharge,2023-06-13 01:04:24,Loc-595,DEV-5597,None
SUB-691372,Deactivation,2023-01-19 20:04:58,Loc-219,DEV-7448,SIM Swap
SUB-937699,Recharge,2023-08-22 13:37:29,Loc-853,DEV-4976,None
SUB-125204,Activation,2023-03-29 00:32:48,Loc-363,DEV-2285,SIM Swap
SUB-134885,Recharge,2023-10-14 12:06:44,Loc-744,DEV-9828,None
SUB-506426,ServiceChange,2023-01-08 10:04:12,Loc-684,DEV-2182,SIM Swap
SUB-921483,Recharge,2023-06-18 07:31:06,Loc-467,DEV-6068,SIM Swap
SUB-105827,Activation,2023-01-06 06:18:31,Loc-141,DEV-5813,None
SUB-123591,Recharge,2023-10-04 23:36:11,Loc-522,DEV-5175,SIM Swap
SUB-364156,SIMSwap,2023-06-29 09:47:52,Loc-494,DEV-9657,None
SUB-410054,SIMSwap,2023-11-11 11:13:06,Loc-551,DEV-6750,None
SUB-478831,ServiceChange,2023-01-08 08:24:33,Loc-388,DEV-3326,SIM Swap
SUB-515566,ServiceChange,2023-02-22 06:06:33,Loc-423,DEV-8266,SIM Swap
SUB-163458,Activation,2023-03-16 17:26:53,Loc-643,DEV-1647,SIM Swap
SUB-731702,Recharge,2023-10-14 19:07:26,Loc-181,DEV-2461,None
SUB-278927,Activation,2023-11-04 19:45:06,Loc-933,DEV-7292,SIM Swap
SUB-285475,Recharge,2023-01-24 06:06:22,Loc-670,DEV-2925,SIM Swap
SUB-693645,Recharge,2023-08-22 15:53:59,Loc-123,DEV-6050,None
SUB-214136,Recharge,2023-01-09 08:42:51,Loc-549,DEV-2157,SIM Swap
SUB-369193,Activation,2023-09-03 10:14:02,Loc-543,DEV-5497,SIM Swap
SUB-943006,ServiceChange,2023-11-29 17:32:56,Loc-884,DEV-7345,None
SUB-958320,Activation,2023-09-01 01:17:01,Loc-140,DEV-4747,None
SUB-834620,Deactivation,2023-02-17 05:45:51,Loc-697,DEV-8513,SIM Swap
SUB-594728,Activation,2023-03-04 23:27:13,Loc-470,DEV-6034,SIM Swap
SUB-204480,ServiceChange,2023-07-18 00:34:22,Loc-360,DEV-5792,SIM Swap
SUB-498169,SIMSwap,2023-06-12 21:16:51,Loc-389,DEV-6987,None
SUB-363502,Recharge,2023-02-02 14:54:51,Loc-780,DEV-9884,None
SUB-294217,SIMSwap,2023-12-14 11:30:22,Loc-891,DEV-2102,None
SUB-997765,Deactivation,2023-12-02 12:33:57,Loc-554,DEV-3080,SIM Swap
SUB-882112,Recharge,2023-10-26 00:54:29,Loc-604,DEV-3574,SIM Swap
SUB-884509,Recharge,2023-08-12 04:32:38,Loc-194,DEV-5360,SIM Swap
SUB-656031,SIMSwap,2023-04-29 17:47:27,Loc-120,DEV-1081,SIM Swap
SUB-503165,Recharge,2023-11-27 09:25:51,Loc-878,DEV-9919,SIM Swap
SUB-524859,Deactivation,2023-12-09 12:32:59,Loc-914,DEV-3534,SIM Swap
SUB-687569,SIMSwap,2023-07-11 23:30:11,Loc-673,DEV-1299,SIM Swap
SUB-888470,Deactivation,2023-07-05 19:11:03,Loc-506,DEV-8820,SIM Swap
SUB-941803,Recharge,2023-11-28 13:03:57,Loc-685,DEV-8700,None
SUB-574757,SIMSwap,2023-01-18 14:06:06,Loc-429,DEV-5067,SIM Swap
SUB-998072,Deactivation,2023-05-17 03:55:53,Loc-214,DEV-2632,SIM Swap
SUB-228575,ServiceChange,2023-02-19 05:49:50,Loc-967,DEV-9818,SIM Swap
SUB-421505,ServiceChange,2023-06-19 00:31:01,Loc-926,DEV-8499,SIM Swap
SUB-545752,ServiceChange,2023-10-20 15:35:26,Loc-158,DEV-2337,None
SUB-730601,Deactivation,2023-12-14 05:52:34,Loc-473,DEV-3681,SIM Swap
SUB-979339,Recharge,2023-02-19 00:04:44,Loc-450,DEV-4450,None
SUB-570102,ServiceChange,2023-12-02 19:19:12,Loc-693,DEV-9130,None
SUB-656738,Recharge,2023-06-13 06:58:25,Loc-870,DEV-8331,SIM Swap
SUB-703100,Activation,2023-01-11 03:48:34,Loc-743,DEV-7140,SIM Swap
SUB-869297,Deactivation,2023-11-06 07:57:04,Loc-851,DEV-7810,SIM Swap
SUB-148662,Recharge,2023-11-29 07:54:00,Loc-384,DEV-8296,SIM Swap
SUB-604698,Activation,2023-04-16 12:21:02,Loc-134,DEV-6823,SIM Swap
SUB-986959,ServiceChange,2023-12-26 07:51:18,Loc-156,DEV-3208,SIM Swap
SUB-886293,Activation,2023-09-28 18:29:16,Loc-187,DEV-6897,SIM Swap
SUB-395802,Recharge,2023-08-28 21:24:01,Loc-388,DEV-1586,SIM Swap
SUB-580552,Recharge,2023-02-21 08:03:27,Loc-479,DEV-7380,None
SUB-614443,Recharge,2023-12-19 00:45:36,Loc-373,DEV-5408,SIM Swap
SUB-452984,Recharge,2023-10-03 13:11:38,Loc-785,DEV-8756,SIM Swap
SUB-973931,ServiceChange,2023-03-23 18:12:15,Loc-347,DEV-6542,SIM Swap
SUB-292669,Activation,2023-10-03 04:27:57,Loc-441,DEV-1432,SIM Swap
SUB-326299,Activation,2023-09-24 08:21:35,Loc-560,DEV-3630,SIM Swap
SUB-869372,ServiceChange,2023-02-20 18:35:41,Loc-640,DEV-3341,SIM Swap
SUB-507973,SIMSwap,2023-05-07 23:43:06,Loc-788,DEV-9315,SIM Swap
SUB-163115,SIMSwap,2023-08-14 15:57:09,Loc-379,DEV-3581,SIM Swap
SUB-956588,ServiceChange,2023-01-09 20:59:04,Loc-340,DEV-7713,SIM Swap
SUB-950349,SIMSwap,2023-07-29 20:01:07,Loc-131,DEV-4070,SIM Swap
SUB-556318,Recharge,2023-04-13 14:32:57,Loc-653,DEV-3825,SIM Swap
SUB-306093,Recharge,2023-01-18 22:27:33,Loc-157,DEV-8896,SIM Swap
SUB-940924,Activation,2023-06-17 21:48:48,Loc-463,DEV-4668,SIM Swap
SUB-619811,ServiceChange,2023-09-22 09:10:22,Loc-638,DEV-5195,None
SUB-391707,ServiceChange,2023-02-11 05:35:04,Loc-530,DEV-5717,None
SUB-714904,Activation,2023-06-01 07:15:10,Loc-297,DEV-8017,SIM Swap
SUB-122761,ServiceChange,2023-11-08 18:47:54,Loc-277,DEV-6621,None
SUB-460991,Activation,2023-02-08 11:45:29,Loc-497,DEV-2211,SIM Swap
SUB-547838,SIMSwap,2023-07-05 00:40:03,Loc-642,DEV-2015,SIM Swap
SUB-755236,SIMSwap,2023-02-25 02:49:32,Loc-313,DEV-1876,SIM Swap
SUB-802431,Activation,2023-01-09 04:59:25,Loc-636,DEV-2037,None
SUB-326239,Recharge,2023-11-17 07:56:55,Loc-854,DEV-1301,None
SUB-318628,ServiceChange,2023-04-27 08:57:23,Loc-337,DEV-3913,SIM Swap
SUB-702111,Deactivation,2023-10-22 08:04:57,Loc-898,DEV-5566,SIM Swap
SUB-202413,SIMSwap,2023-01-02 11:14:23,Loc-192,DEV-7215,SIM Swap
SUB-740468,SIMSwap,2023-02-15 18:11:22,Loc-220,DEV-3859,SIM Swap
SUB-540957,Recharge,2023-01-16 07:28:51,Loc-353,DEV-2116,None
SUB-668747,Deactivation,2023-08-03 21:06:36,Loc-573,DEV-2547,SIM Swap
SUB-555759,Recharge,2023-08-18 04:20:58,Loc-457,DEV-2571,None
SUB-785270,Deactivation,2023-01-11 16:16:05,Loc-929,DEV-4089,None
SUB-690225,Activation,2023-05-23 16:47:01,Loc-717,DEV-7304,SIM Swap
SUB-813006,ServiceChange,2023-09-08 23:59:03,Loc-693,DEV-5158,None
SUB-327376,SIMSwap,2023-12-27 01:57:46,Loc-397,DEV-4094,None
SUB-856034,ServiceChange,2023-05-19 17:46:52,Loc-982,DEV-5702,None
SUB-655641,SIMSwap,2023-04-27 11:21:37,Loc-494,DEV-4970,SIM Swap
SUB-854456,ServiceChange,2023-04-04 17:16:38,Loc-413,DEV-6316,None
SUB-870820,Deactivation,2023-01-04 18:40:39,Loc-935,DEV-3937,SIM Swap
SUB-597966,Deactivation,2023-09-23 13:19:59,Loc-911,DEV-2299,SIM Swap
SUB-703408,Deactivation,2023-11-13 03:13:38,Loc-176,DEV-7570,None
SUB-475128,Activation,2023-11-23 18:44:25,Loc-437,DEV-6775,None
SUB-265612,ServiceChange,2023-06-22 05:51:09,Loc-732,DEV-3386,SIM Swap
SUB-982796,Recharge,2023-09-20 08:48:07,Loc-892,DEV-9372,None
SUB-824538,ServiceChange,2023-02-25 18:17:25,Loc-504,DEV-8559,SIM Swap
SUB-717803,Deactivation,2023-10-12 23:31:43,Loc-622,DEV-9626,SIM Swap
SUB-723392,Activation,2023-11-08 04:59:57,Loc-275,DEV-9627,SIM Swap
SUB-563935,Deactivation,2023-07-16 16:13:38,Loc-599,DEV-8866,SIM Swap
SUB-622047,SIMSwap,2023-05-29 22:56:38,Loc-731,DEV-2367,None
SUB-408872,Activation,2023-06-22 02:07:03,Loc-488,DEV-3709,SIM Swap
SUB-750566,ServiceChange,2023-05-02 17:59:42,Loc-287,DEV-5615,None
SUB-879779,Recharge,2023-07-08 18:33:56,Loc-325,DEV-2217,None
SUB-247561,Activation,2023-04-21 22:33:13,Loc-120,DEV-5323,None
SUB-838580,Activation,2023-06-28 17:18:09,Loc-925,DEV-2675,None
SUB-241191,SIMSwap,2023-10-29 05:02:20,Loc-923,DEV-5584,None
